stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,platform_code,parent_station
5544_01,,城端行政センター前,,36.51210899,136.90108399,5544_01,,0,,
5545_01,,城端駅前,,36.5221934100001,136.901260958571,5545_01,,0,,
5546_01,,福光駅前,,36.5580794033333,136.877546070476,5546_01,,0,,
5547_01,,福野町,,36.5919863,136.92018656,5547_01,,0,,
5548_01,,砺波駅南,,36.63615686,136.95392897,5548_01,,0,,
5549_01,,東野尻,,36.61918333,136.94105972,5549_01,,0,,
5550_01,,高儀,,36.61341425,136.93718496,5550_01,,0,,
3239_02,,富山短期大学口,,36.7194507121416,137.138927578926,3239_02,,0,,
3548_01,,富山県広域消防防災センター,,36.6203930058525,137.199068069458,3548_01,,0,,
4041_01,,中島,,36.7236043729097,137.224345207214,4041_01,,0,,
4041_02,,中島,,36.7237333643601,137.22457587719,4041_02,,0,,
5552_01,,東石黒,,36.5759731904607,136.897051334381,5552_01,,0,,
5552_02,,東石黒,,36.5765590613288,136.898295879364,5552_02,,0,,
4044_01,,東富山駅前,,36.7414548116324,137.247422933578,4044_01,,0,,
5201_01,,蓮町,,36.7425361146172,137.227668230389,5201_01,,0,,
5202_01,,昭和町,,36.7448734700647,137.227515109362,5202_01,,0,,
5202_02,,昭和町,,36.7446493930607,137.227306715834,5202_02,,0,,
4052_01,,国立高専　射水,,36.7593784549944,137.159221172333,4052_01,,0,,
5203_01,,千原崎,,36.7461477310604,137.226261943981,5203_01,,0,,
5203_02,,千原崎,,36.7459078184657,137.22408048433,5203_02,,0,,
5204_01,,草島,,36.7460194055532,137.212139256051,5204_01,,0,,
5204_02,,草島,,36.7459050258911,137.211452295739,5204_02,,0,,
5205_01,,草島小学校口,,36.7468808758805,137.208176659466,5205_01,,0,,
5205_02,,草島小学校口,,36.7460195031269,137.210233172057,5205_02,,0,,
5206_01,,荒屋南部,,36.7495540749121,137.201564156778,5206_01,,0,,
5206_02,,荒屋南部,,36.7500817202494,137.20127611114,5206_02,,0,,
5207_01,,荒屋,,36.7530321838538,137.199518173963,5207_01,,0,,
5207_02,,荒屋,,36.7534876269787,137.199080081362,5207_02,,0,,
5208_01,,南町,,36.7562753622437,137.197319036375,5208_01,,0,,
5208_02,,南町,,36.7562049382911,137.197294782399,5208_02,,0,,
5209_02,,ちてつ四方,,36.7559326610873,137.196067610441,5209_02,,0,,
5210_01,,四方神明町,,36.757912179224,137.194301434501,5210_01,,0,,
5211_01,,四方町,,36.7584815164067,137.195743102501,5211_01,,0,,
5301_01,,岩瀬浜駅前,,36.7615102728262,137.233904483741,5301_01,,0,,
5302_01,,岩瀬浜,,36.7620750274125,137.236291769464,5302_01,,0,,
5302_02,,岩瀬浜,,36.7621352728262,137.236456864693,5302_02,,0,,
5303_01,,パークゴルフ場前,,36.762609977476,137.240243438812,5303_01,,0,,
5303_02,,パークゴルフ場前,,36.7625503349238,137.23997210944,5303_02,,0,,
5304_01,,海岸通り新町,,36.7629443581844,137.245238057909,5304_01,,0,,
5304_02,,海岸通り新町,,36.7630048776029,137.245437167685,5304_02,,0,,
5305_01,,大村松籟荘前,,36.7624786018905,137.250819579115,5305_01,,0,,
5305_02,,大村松籟荘前,,36.7625214986021,137.250927188873,5305_02,,0,,
5306_01,,海岸通り,,36.7615354347969,137.255012319827,5306_01,,0,,
5306_02,,海岸通り,,36.7618632901101,137.25419011087,5306_02,,0,,
5307_01,,田畑新町,,36.7607808803584,137.25810046802,5307_01,,0,,
5307_02,,田畑新町,,36.7608306509732,137.258157722005,5307_02,,0,,
5308_01,,日方江,,36.7600142006994,137.260699015681,5308_01,,0,,
5308_02,,日方江,,36.7600291934087,137.260602764366,5308_02,,0,,
5309_01,,日方江東,,36.7597755720003,137.262963888713,5309_01,,0,,
5309_02,,日方江東,,36.7598791934087,137.262330188969,5309_02,,0,,
5310_01,,古志町,,36.7585727198485,137.274065009163,5310_01,,0,,
5310_02,,古志町,,36.758654396239,137.274007208887,5310_02,,0,,
5311_01,,浜黒崎小学校,,36.7576525199032,137.278618383553,5311_01,,0,,
5311_02,,浜黒崎小学校,,36.7577086151023,137.278772633544,5311_02,,0,,
5312_01,,浜黒崎浜通り,,36.7569151286173,137.284647256597,5312_01,,0,,
5312_02,,浜黒崎浜通り,,36.7570037086897,137.285384752619,5312_02,,0,,
5313_01,,浜黒崎キャンプ場,,36.7569042333636,137.285856849216,5313_01,,0,,
5313_02,,浜黒崎キャンプ場,,36.7569428384867,137.286356361128,5313_02,,0,,
5314_01,,横越,,36.7569044358137,137.289219521205,5314_01,,0,,
5314_02,,横越,,36.7569439908992,137.288957873045,5314_02,,0,,
5315_01,,水橋山王町,,36.7549040236378,137.297147158832,5315_01,,0,,
5315_02,,水橋山王町,,36.7548927325459,137.298087461708,5315_02,,0,,
5316_01,,水橋漁港前,,36.7552595378919,137.301866182655,5316_01,,0,,
5316_02,,水橋漁港前,,36.7553526888944,137.3018346972,5316_02,,0,,
3400_01,,富山まちなか病院前,,36.6897382451203,137.204560651507,3400_01,,0,,
3400_02,,富山まちなか病院前,,36.6902222777457,137.203426201739,3400_02,,0,,
2252_01,,道の駅KOKOくろべ,,36.8784752600111,137.428089181999,2252_01,,0,,
3027_01,,I-TOWN,,36.9036919266778,137.425955848666,3027_01,,0,,
3026_01,,黒部市役所前,,36.8715116666667,137.447155848572,3026_01,,0,,
3026_02,,黒部市役所前,,36.8709516666667,137.446965372381,3026_02,,0,,
2413_01,,福平,,36.8136669266665,137.510317753334,2413_01,,0,,
1786_01,,岩崎（雨晴海岸）,,36.8148077916534,137.041981816292,1786_01,,0,,
4448_01,,YKKAP30ビル,,36.9031426329243,137.427765534138,4448_01,,0,,
