出発地のノード番号,到着側のノード番号,ウェイの距離[m]
66254,66260,21.83
66254,45343,15.21
45343,66254,15.21
45343,66249,32.09
66249,45343,32.09
66249,66248,29.17
66248,66249,29.17
66248,66252,38.83
66252,66248,38.83
66252,66263,33.6
66263,66252,33.6
66263,66266,22.28
66266,66263,22.28
66266,66304,21.34
66304,66266,21.34
66304,11394,52.52
11394,66304,52.52
11394,66292,4.25
66292,11394,4.25
64190,42470,59.51
42470,64190,59.51
42470,3214,75.3
3214,42470,75.3
3214,21218,25.7
21218,3214,25.7
21218,4241,9.36
4241,21218,9.36
4241,3215,11.45
3215,4241,11.45
3215,64110,44.51
64110,3215,44.51
67934,29904,59.54
29904,67934,59.54
29904,29906,62.11
29906,29904,62.11
29906,68172,115.81
68172,29906,115.81
65897,11405,6.09
11405,65897,6.09
11405,65903,5.64
65903,11405,5.64
65903,41485,58.51
41485,65903,58.51
41485,65919,8.34
65919,41485,8.34
65919,65944,15.54
65944,65919,15.54
65944,65967,20.48
65967,65944,20.48
65967,66034,28.42
66034,65967,28.42
66034,66099,47.14
66099,66034,47.14
66099,66173,37.91
66173,66099,37.91
66173,66208,14.37
66208,66173,14.37
66208,66251,15.97
66251,66208,15.97
66251,66258,15.45
66258,66251,15.45
66258,66262,6.61
66262,66258,6.61
66262,66265,15.41
66265,66262,15.41
65615,65588,41.82
65588,65615,41.82
65588,65528,34.56
65528,65588,34.56
65528,65527,21.74
65527,65528,21.74
65527,65524,6.71
65524,65527,6.71
65524,65521,23.04
65521,65524,23.04
65521,65520,24.41
65520,65521,24.41
65520,65515,29.26
65515,65520,29.26
65515,65513,12.06
65513,65515,12.06
65513,65492,18.59
65492,65513,18.59
65492,65389,38.28
65389,65492,38.28
65389,65383,24.42
65383,65389,24.42
65383,65363,12.44
65363,65383,12.44
31259,87375,6.26
87375,31259,6.26
87375,74978,42.18
74978,87375,42.18
74978,33463,37.18
33463,74978,37.18
33463,75667,16.83
75667,33463,16.83
75667,75714,19.25
75714,75667,19.25
75714,75732,12.46
75732,75714,12.46
75732,75737,8.12
75737,75732,8.12
75737,75772,16.46
75772,75737,16.46
75772,75893,22.63
75893,75772,22.63
76795,38604,3.4
38604,76795,3.4
38604,20200,7.65
20200,38604,7.65
20200,20202,27.39
20202,20200,27.39
20202,20204,17.92
20204,20202,17.92
20204,20206,11.07
20206,20204,11.07
20206,20209,32.54
20209,20206,32.54
20209,20210,21.42
20210,20209,21.42
79318,79023,54.62
79023,79318,54.62
79023,24290,12.83
24290,79023,12.83
24290,22658,4.76
22658,24290,4.76
22658,78835,4.46
78835,22658,4.46
78835,78556,28.19
78556,78835,28.19
78556,24296,48.53
24296,78556,48.53
24296,78479,2.05
78479,24296,2.05
78479,35426,41.99
35426,78479,41.99
35426,77969,12.98
77969,35426,12.98
77969,77633,18.25
77633,77969,18.25
77633,77448,31.18
77448,77633,31.18
64406,5264,117.59
5264,64406,117.59
5264,5265,63.68
5265,5264,63.68
5265,5266,29.89
5266,5265,29.89
5266,11526,20.2
11526,5266,20.2
11526,5267,40.97
5267,11526,40.97
5267,64426,15.17
64426,5267,15.17
64217,64218,15.03
64218,64217,15.03
64218,64220,47.67
64220,64218,47.67
64220,64221,34.75
64221,64220,34.75
64221,64223,19.47
64223,64221,19.47
64223,64226,43.97
64226,64223,43.97
64226,21215,151.79
21215,64226,151.79
21215,64233,5.69
64233,21215,5.69
65899,65867,38.64
65867,65899,38.64
65867,65769,58.46
65769,65867,58.46
65769,65766,6.25
65766,65769,6.25
65766,65763,5.3
65763,65766,5.3
65763,65762,4.55
65762,65763,4.55
65762,65760,20.1
65760,65762,20.1
65760,65757,23.22
65757,65760,23.22
65757,65755,8.32
65755,65757,8.32
65755,65750,8.84
65750,65755,8.84
65750,65723,13.28
65723,65750,13.28
65723,65675,17.96
65675,65723,17.96
65675,65665,25.74
65665,65675,25.74
65665,65647,11.48
65647,65665,11.48
72538,72520,36.33
72520,72538,36.33
72520,72491,21.96
72491,72520,21.96
72491,32315,44.84
32315,72491,44.84
32315,72418,43.12
72418,32315,43.12
72418,72357,10.06
72357,72418,10.06
72357,10133,47.69
10133,72357,47.69
10133,10132,17.48
10132,10133,17.48
10132,26532,3.72
26532,10132,3.72
26532,72033,83.76
72033,26532,83.76
72033,71935,44.62
71935,72033,44.62
71935,71918,31.0
71918,71935,31.0
71918,72261,23.83
72261,71918,23.83
72261,87383,47.5
87383,72261,47.5
87383,28568,4.81
28568,87383,4.81
65647,20613,165.97
20613,65647,165.97
64636,64617,6.36
64617,64636,6.36
64617,64602,10.23
64602,64617,10.23
64602,64562,21.78
64562,64602,21.78
64562,64502,22.99
64502,64562,22.99
64502,24829,64.99
24829,64502,64.99
24829,24833,79.31
24833,24829,79.31
24833,24842,17.47
24842,24833,17.47
24842,64431,10.47
64431,24842,10.47
64431,64429,7.96
64429,64431,7.96
64429,64424,10.08
64424,64429,10.08
64424,64420,10.58
64420,64424,10.58
64420,24841,31.56
24841,64420,31.56
24841,64412,5.22
64412,24841,5.22
64412,64411,28.01
64411,64412,28.01
64411,64408,10.36
64408,64411,10.36
64408,64405,7.23
64405,64408,7.23
64405,64404,23.47
64404,64405,23.47
64404,64402,12.12
64402,64404,12.12
64402,64375,145.12
64375,64402,145.12
64375,64369,23.12
64369,64375,23.12
64369,41283,38.69
41283,64369,38.69
41283,49155,7.49
49155,41283,7.49
49155,64328,15.99
64328,49155,15.99
64328,40789,15.95
40789,64328,15.95
40789,64268,12.25
64268,40789,12.25
66178,66185,118.07
66185,66178,118.07
66185,66202,10.3
66202,66185,10.3
66202,66203,16.87
66203,66202,16.87
66203,66195,45.24
66195,66203,45.24
66195,66179,29.15
66179,66195,29.15
66179,66140,28.88
66140,66179,28.88
66140,66097,11.33
66097,66140,11.33
66097,66094,13.26
66094,66097,13.26
66094,66033,25.53
66033,66094,25.53
66033,66005,15.86
66005,66033,15.86
66005,65966,14.61
65966,66005,14.61
65966,65945,17.27
65945,65966,17.27
65945,65929,16.8
65929,65945,16.8
65929,65899,42.74
65899,65929,42.74
33638,62404,6.97
62404,33638,6.97
62404,68770,92.22
68770,62404,92.22
68770,74223,15.43
74223,68770,15.43
81035,81073,34.16
81073,81035,34.16
82108,82224,149.05
82224,82108,149.05
82224,82345,39.46
82345,82224,39.46
82345,82742,109.66
82742,82345,109.66
82742,84179,148.95
84179,82742,148.95
84179,84319,17.13
84319,84179,17.13
83295,83096,80.67
83096,83295,80.67
64888,64889,14.16
64889,64888,14.16
71477,64106,13.34
64106,71477,13.34
64106,10124,14.96
10124,64106,14.96
10124,10126,11.2
10126,10124,11.2
84290,85341,224.97
85341,84290,224.97
85341,85818,152.74
85818,85341,152.74
85818,86013,101.44
86013,85818,101.44
79623,23079,6.2
23079,79623,6.2
23079,78960,64.46
78960,23079,64.46
82100,82142,55.82
82142,82100,55.82
64207,64217,46.05
64217,64207,46.05
78778,76909,152.85
76909,78778,152.85
75197,74160,183.28
74160,75197,183.28
80740,80739,154.28
80739,80740,154.28
80739,80738,86.32
80738,80739,86.32
10123,71320,75.3
71320,10123,75.3
71320,71358,45.44
71358,71320,45.44
71358,71385,33.0
71385,71358,33.0
71385,10115,35.04
10115,71385,35.04
10115,10121,41.53
10121,10115,41.53
10121,71546,43.43
71546,10121,43.43
71546,68769,7.93
68769,71546,7.93
68769,71728,68.11
71728,68769,68.11
84736,54180,7.36
54180,84736,7.36
54180,79769,53.0
79769,54180,53.0
79769,79773,58.67
79773,79769,58.67
79773,79721,61.94
79721,79773,61.94
79721,65477,60.57
65477,79721,60.57
65477,65482,60.61
65482,65477,60.61
65482,79772,61.58
79772,65482,61.58
79772,65487,58.86
65487,79772,58.86
65487,65489,60.4
65489,65487,60.4
65489,79764,62.63
79764,65489,62.63
79764,38632,58.25
38632,79764,58.25
38632,79746,121.67
79746,38632,121.67
79746,79744,84.56
79744,79746,84.56
79744,79752,20.65
79752,79744,20.65
79752,38627,13.41
38627,79752,13.41
38627,79786,24.41
79786,38627,24.41
79786,55050,11.51
55050,79786,11.51
55050,79924,82.72
79924,55050,82.72
79924,80157,89.13
80157,79924,89.13
80157,54165,23.75
54165,80157,23.75
54165,24359,11.64
24359,54165,11.64
76940,78815,152.56
78815,76940,152.56
81606,81619,65.36
81619,81606,65.36
65866,65843,91.63
65843,65866,91.63
21856,80999,93.33
80999,21856,93.33
80999,81460,233.64
81460,80999,233.64
81460,82129,315.92
82129,81460,315.92
82129,83177,332.14
83177,82129,332.14
83177,83203,5.19
83203,83177,5.19
65876,65866,1.91
65866,65876,1.91
81557,81508,64.84
81508,81557,64.84
67080,67077,13.32
67077,67080,13.32
82156,82134,48.65
82134,82156,48.65
83363,82920,125.99
82920,83363,125.99
76840,76714,10.33
76714,76840,10.33
81732,82037,63.22
82037,81732,63.22
81563,25583,6.9
25583,81563,6.9
25583,82035,149.27
82035,25583,149.27
84757,85421,98.69
85421,84757,98.69
65724,39645,5.84
39645,65724,5.84
39645,65742,24.14
65742,39645,24.14
65628,65626,46.17
65626,65628,46.17
75831,76314,50.67
76314,75831,50.67
19232,19170,44.42
19170,19168,39.05
19168,19163,121.09
19163,81484,89.07
81484,81457,33.58
81457,34015,41.06
72714,9968,40.17
9968,72714,40.17
9968,72705,18.73
72705,9968,18.73
65092,65047,137.33
65047,65092,137.33
43159,29683,7.68
29683,43159,7.68
29683,65454,166.25
65454,29683,166.25
81557,80584,133.52
80584,81557,133.52
80584,81731,25.89
81731,80584,25.89
67034,67001,46.84
67001,67034,46.84
67001,87535,74.82
87535,67001,74.82
87535,23232,5.92
23232,87535,5.92
23232,42287,8.57
42287,23232,8.57
42287,21164,74.45
21164,42287,74.45
21164,66481,250.08
66481,21164,250.08
66481,66113,191.7
66113,66481,191.7
66113,66095,38.68
66095,66113,38.68
42041,38135,19.29
38135,38136,8.74
38136,38137,10.46
38137,45707,3.62
45707,81207,8.44
33640,75727,27.01
75727,33640,27.01
80709,80729,57.05
80729,80709,57.05
64190,64207,6.65
64207,64190,6.65
81170,85209,315.6
85209,81170,315.6
77062,76940,181.17
76940,77062,181.17
39692,64652,101.35
64652,39692,101.35
81322,21831,58.72
21831,81322,58.72
78815,79772,157.41
79772,78815,157.41
82083,81724,66.76
81724,82083,66.76
82138,80568,130.54
80568,82138,130.54
80568,80766,151.99
80766,80568,151.99
80766,83082,41.75
83082,80766,41.75
82152,76080,80.88
76080,82152,80.88
76080,82129,4.84
82129,76080,4.84
76453,38609,4.95
38609,76453,4.95
38609,76487,60.78
76487,38609,60.78
65094,65051,145.38
65051,65094,145.38
80906,53193,59.76
53193,80906,59.76
53193,80901,20.09
80901,53193,20.09
83203,83377,22.09
83377,83203,22.09
81555,81513,66.28
81513,81555,66.28
76487,76452,34.85
76452,76487,34.85
67250,44130,12.82
44130,67250,12.82
44130,43421,14.41
43421,44130,14.41
43421,67176,21.04
67176,43421,21.04
67176,67115,20.46
67115,67176,20.46
67115,41829,14.7
41829,67115,14.7
41829,41828,19.31
41828,41829,19.31
41828,67080,42.91
67080,41828,42.91
67080,67050,70.22
67050,67080,70.22
67050,67049,84.01
67049,67050,84.01
67049,43422,173.13
43422,67049,173.13
43422,67015,18.21
67015,43422,18.21
82156,82190,43.66
82190,82156,43.66
83096,80783,120.81
80783,83096,120.81
80783,84347,66.14
84347,80783,66.14
80724,22586,6.98
22586,80724,6.98
22586,80620,32.23
80620,22586,32.23
79721,78844,156.42
78844,79721,156.42
80910,80743,274.63
80743,80910,274.63
82714,83096,89.71
83096,82714,89.71
21848,79784,50.34
79784,21848,50.34
79617,37211,20.0
37211,79617,20.0
82138,81618,117.59
81618,82138,117.59
83999,83443,37.11
83443,83999,37.11
65598,65626,50.65
65626,65598,50.65
65087,35780,13.96
35780,65087,13.96
35780,35779,12.88
35779,35780,12.88
35779,65075,8.12
65075,35779,8.12
38633,55047,106.32
55047,38633,106.32
55047,38632,5.24
38632,55047,5.24
38632,38631,83.22
38631,38632,83.22
38631,38630,4.55
38630,38631,4.55
38630,38629,33.55
38629,38630,33.55
38629,38628,34.07
38628,38629,34.07
38628,78759,33.8
78759,38628,33.8
78759,67082,31.99
67082,78759,31.99
67082,78401,33.61
78401,67082,33.61
78401,78096,27.93
78096,78401,27.93
78096,77602,46.89
77602,78096,46.89
77602,76840,43.49
76840,77602,43.49
67548,29907,66.18
29907,67548,66.18
29907,29905,60.95
29905,29907,60.95
29905,67262,61.04
67262,29905,61.04
78815,78844,181.17
78844,78815,181.17
81512,65451,40.29
65451,81512,40.29
65451,65441,17.41
65441,65451,17.41
65441,81613,61.73
81613,65441,61.73
81605,81732,69.62
81732,81605,69.62
64234,74039,90.8
74039,64234,90.8
82156,82083,109.68
82083,82156,109.68
81170,84954,234.5
84954,81170,234.5
75739,75831,95.89
75831,75739,95.89
82258,82175,127.66
82175,82258,127.66
76015,75893,10.35
75893,76015,10.35
21869,82880,313.05
82880,21869,313.05
81170,81178,34.06
81178,81170,34.06
71728,71433,31.79
71433,71728,31.79
83999,28186,276.83
28186,83999,276.83
28186,85816,40.07
85816,28186,40.07
78485,78986,72.31
78986,78485,72.31
65193,65196,136.43
65196,65193,136.43
73992,75197,87.35
75197,73992,87.35
65514,20192,24.68
20192,65514,24.68
20192,65610,127.68
65610,20192,127.68
84757,83377,163.99
83377,84757,163.99
65193,37836,69.38
37836,65193,69.38
37836,4723,6.5
4723,37836,6.5
81507,81545,57.82
81545,81507,57.82
80180,79780,98.61
79780,80180,98.61
74160,76940,150.89
76940,74160,150.89
81619,81713,49.09
81713,81619,49.09
66339,66265,122.37
66265,66339,122.37
64959,64939,214.4
64939,64959,214.4
64939,64934,83.47
64934,64939,83.47
64934,64873,22.46
64873,64934,22.46
64873,64901,108.66
64901,64873,108.66
78811,23064,5.26
23064,78811,5.26
23064,77989,74.33
77989,23064,74.33
82950,82802,34.82
82802,82950,34.82
81322,81562,235.42
81562,81322,235.42
24332,55054,5.23
55054,24332,5.23
55054,52238,11.01
52238,55054,11.01
52238,80715,61.22
80715,52238,61.22
80715,80765,68.51
80765,80715,68.51
65480,80921,119.78
80921,65480,119.78
65724,65754,8.8
65754,65724,8.8
65754,65765,14.54
65765,65754,14.54
65765,65770,11.62
65770,65765,11.62
65770,65783,34.0
65783,65770,34.0
65783,65863,53.82
65863,65783,53.82
65863,65910,15.95
65910,65863,15.95
65910,65916,19.03
65916,65910,19.03
65916,65939,29.7
65939,65916,29.7
65939,66036,19.32
66036,65939,19.32
66036,66096,77.07
66096,66036,77.07
65391,65280,162.12
65280,65391,162.12
65196,65269,53.75
65269,65196,53.75
65615,65561,40.4
65561,65615,40.4
65561,23405,19.63
23405,65561,19.63
23405,65516,80.35
65516,23405,80.35
65516,23404,19.84
23404,65516,19.84
23404,35783,17.34
35783,23404,17.34
35783,65505,19.32
65505,35783,19.32
65505,65368,59.62
65368,65505,59.62
65368,29551,95.19
29551,65368,95.19
29551,65271,51.58
65271,29551,51.58
65271,24168,5.97
24168,65271,5.97
24168,65225,18.96
65225,24168,18.96
81485,81474,10.16
81474,81485,10.16
65517,39666,4.75
39666,65517,4.75
39666,39668,9.67
39668,39666,9.67
39668,65454,65.61
65454,39668,65.61
85209,81612,89.61
81612,85209,89.61
81713,82083,46.25
82083,81713,46.25
81178,76089,295.87
76089,81178,295.87
76089,81460,4.82
81460,76089,4.82
81737,82032,19.99
82032,81737,19.99
75323,64488,129.81
64488,75323,129.81
65280,65193,63.57
65193,65280,63.57
81557,80586,59.07
80586,81557,59.07
80586,81613,59.96
81613,80586,59.96
80728,80637,42.65
80637,80728,42.65
81562,81605,71.97
81605,81562,71.97
21997,64968,84.54
64968,21997,84.54
78815,78778,181.47
78778,78815,181.47
65051,65050,83.09
65050,65051,83.09
80543,80141,59.23
80141,80543,59.23
79733,23082,54.18
23082,79733,54.18
23082,79623,6.0
79623,23082,6.0
81460,76079,4.84
76079,81460,4.84
76079,81562,303.92
81562,76079,303.92
82042,81619,110.45
81619,82042,110.45
67659,67572,42.98
67572,67659,42.98
84290,84924,121.37
84924,84290,121.37
84924,45676,104.19
45676,84924,104.19
45676,85618,6.19
85618,45676,6.19
81613,80581,61.87
80581,81613,61.87
80581,65439,30.13
65439,80581,30.13
65439,81737,32.08
81737,65439,32.08
65089,79946,63.93
79946,65089,63.93
76909,76840,176.04
76840,76909,176.04
64488,64457,91.96
64457,64488,91.96
64717,64704,19.6
64704,64717,19.6
82134,82178,125.22
82178,82134,125.22
82118,21844,40.95
21844,82118,40.95
82159,82148,51.01
82148,82159,51.01
43989,19853,148.66
19853,43989,148.66
19853,72308,4.2
72308,19853,4.2
72308,85532,5.88
85532,72308,5.88
76118,23059,46.93
23059,76118,46.93
23059,76923,7.4
76923,23059,7.4
82156,82198,124.27
82198,82156,124.27
80138,79802,81.28
79802,80138,81.28
81160,81170,37.59
81170,81160,37.59
82138,80556,60.51
80556,82138,60.51
80556,45628,70.28
45628,80556,70.28
45628,38128,4.47
38128,45628,4.47
67246,13016,126.01
13016,67246,126.01
13016,67301,2.26
67301,13016,2.26
64695,64698,127.34
64698,64695,127.34
78261,65876,143.06
65876,78261,143.06
83632,43989,8.74
43989,83632,8.74
81297,80913,174.19
80913,81297,174.19
74160,75324,180.67
75324,74160,180.67
75197,76909,150.39
76909,75197,150.39
35554,20214,116.69
20214,35554,116.69
20214,20215,55.61
20215,20214,55.61
80902,80900,6.58
80900,80902,6.58
80900,80728,127.18
80728,80900,127.18
80797,80812,66.35
80812,80797,66.35
80812,24938,4.79
24938,80812,4.79
24938,80870,19.72
80870,24938,19.72
64403,64395,44.2
64395,64403,44.2
81605,81456,189.09
81456,81605,189.09
81456,81301,95.72
81301,81456,95.72
33638,62416,5.67
62416,33638,5.67
62416,75722,65.01
75722,62416,65.01
75722,76452,52.72
76452,75722,52.72
85392,84672,150.85
84672,85392,150.85
84178,82446,227.92
82446,84178,227.92
82446,82257,65.54
82257,82446,65.54
81562,82147,194.95
82147,81562,194.95
82147,82148,14.91
82148,82147,14.91
67659,68006,81.06
68006,67659,81.06
82133,82390,184.92
82390,82133,184.92
82390,82439,27.61
82439,82390,27.61
37211,79363,35.9
79363,37211,35.9
79363,54174,3.45
54174,79363,3.45
54174,36791,5.05
36791,54174,5.05
81505,81604,95.83
81604,81505,95.83
65047,65054,94.25
65054,65047,94.25
65054,65051,119.14
65051,65054,119.14
76015,76049,39.35
76049,76015,39.35
76049,76070,5.25
76070,76049,5.25
81414,81482,133.01
81482,81414,133.01
72249,87363,7.93
87363,72249,7.93
87363,72525,34.43
72525,87363,34.43
72525,72714,39.29
72714,72525,39.29
80899,80737,138.16
80737,80899,138.16
80737,80733,13.99
80733,80737,13.99
9634,65222,26.41
65222,9634,26.41
65222,77051,3.01
77051,65222,3.01
80806,55057,81.6
55057,80806,81.6
55057,80712,5.06
80712,55057,5.06
81485,81489,61.69
81489,81485,61.69
71477,70300,136.61
70300,71477,136.61
70300,70037,49.62
70037,70300,49.62
66943,67075,88.29
67075,66943,88.29
67075,67490,124.99
67490,67075,124.99
67490,67774,120.59
67774,67490,120.59
67774,69579,180.49
69579,67774,180.49
79300,80204,200.73
80204,79300,200.73
64717,64712,18.74
64712,64717,18.74
64712,64694,199.08
64694,64712,199.08
81555,15915,100.74
15915,81555,100.74
81713,82105,54.62
82105,81713,54.62
82105,82134,54.83
82134,82105,54.83
37211,79577,3.48
79577,37211,3.48
79577,79766,83.26
79766,79577,83.26
82765,83201,71.65
83201,82765,71.65
67015,44136,11.77
44136,67015,11.77
44136,41509,10.31
41509,44136,10.31
41509,23233,17.17
23233,41509,17.17
23233,23227,22.6
23227,23233,22.6
23227,41508,18.48
41508,23227,18.48
41508,41507,19.21
41507,41508,19.21
41507,41506,20.06
41506,41507,20.06
41506,23229,50.67
23229,41506,50.67
23229,44157,60.1
44157,23229,60.1
44157,20516,13.71
20516,44157,13.71
65050,37926,15.22
37926,65050,15.22
76253,76044,60.77
76044,76253,60.77
76044,75923,56.39
75923,76044,56.39
80999,76076,4.77
76076,80999,4.77
76076,81322,303.92
81322,76076,303.92
80764,80741,23.29
80741,80764,23.29
80741,80729,22.59
80729,80741,22.59
65051,64998,141.55
64998,65051,141.55
64998,64978,25.95
64978,64998,25.95
80764,24936,27.23
24936,80764,27.23
24936,80789,5.86
80789,24936,5.86
80789,80797,35.34
80797,80789,35.34
82501,72306,214.73
72306,82501,214.73
72306,51997,5.36
51997,72306,5.36
65652,65647,63.24
65647,65652,63.24
83177,76091,5.15
76091,83177,5.15
76091,82665,166.2
82665,76091,166.2
82665,82501,97.84
82501,82665,97.84
81563,81509,54.48
81509,81563,54.48
79924,54170,4.8
54170,79924,4.8
54170,79829,29.28
79829,54170,29.28
79829,79766,32.42
79766,79829,32.42
81555,82142,204.43
82142,81555,204.43
76909,76940,181.67
76940,76909,181.67
81051,80901,84.48
80901,81051,84.48
64234,64257,46.55
64257,64234,46.55
64257,64264,47.83
64264,64257,47.83
66479,66478,17.71
66478,66479,17.71
66478,43507,116.1
43507,66478,116.1
43507,62300,11.96
62300,43507,11.96
62300,62299,31.32
62299,62300,31.32
81612,76092,241.45
76092,81612,241.45
76092,82129,4.98
82129,76092,4.98
84290,83906,66.61
83906,84290,66.61
83906,83295,44.56
83295,83906,44.56
81492,65467,165.85
65467,81492,165.85
65467,65457,29.68
65457,65467,29.68
65457,65459,7.04
65459,65457,7.04
64879,64878,29.44
64878,64879,29.44
80906,80907,32.94
80907,80906,32.94
80939,80947,22.95
80947,80939,22.95
80947,80950,18.97
80950,80947,18.97
81741,82108,56.43
82108,81741,56.43
65610,29579,102.95
29579,65610,102.95
29579,65673,18.8
65673,29579,18.8
80809,80830,22.22
80830,80809,22.22
80830,80899,95.87
80899,80830,95.87
67855,67809,42.46
67809,67855,42.46
81604,81611,52.92
81611,81604,52.92
67281,67348,20.25
67348,67281,20.25
67348,67530,30.97
67530,67348,30.97
65918,65917,3.15
65917,65918,3.15
65917,65915,4.35
65915,65917,4.35
82543,82415,37.16
82415,82543,37.16
82415,82258,49.33
82258,82415,49.33
82765,82585,46.59
82585,82765,46.59
82585,82543,28.6
82543,82585,28.6
80204,80742,139.72
80742,80204,139.72
80923,80926,88.56
80926,80923,88.56
80926,80927,32.25
80927,80926,32.25
82032,80570,39.62
80570,82032,39.62
80570,82138,59.69
82138,80570,59.69
80939,24328,8.8
24328,80939,8.8
24328,81101,64.02
81101,24328,64.02
81101,24329,17.48
24329,81101,17.48
24329,81169,21.56
81169,24329,21.56
66921,12404,3.26
12404,66921,3.26
12404,57494,9.06
57494,12404,9.06
57494,57495,133.77
57495,57494,133.77
57495,66763,13.98
66763,57495,13.98
66763,66479,131.59
66479,66763,131.59
66479,66339,63.43
66339,66479,63.43
82154,82146,26.8
82146,82154,26.8
82146,82042,98.25
82042,82146,98.25
64457,64449,31.68
64449,64457,31.68
64449,64441,23.99
64441,64449,23.99
80916,19144,70.0
19144,80916,70.0
64704,64692,211.2
64692,64704,211.2
64692,64724,108.05
64724,64692,108.05
64724,64677,109.87
64677,64724,109.87
79719,24324,36.26
24324,79719,36.26
24324,79768,48.57
79768,24324,48.57
79768,79780,30.46
79780,79768,30.46
81237,81350,17.34
81350,38139,9.37
38139,38140,10.28
80901,80890,48.46
80890,80901,48.46
80890,80806,29.12
80806,80890,29.12
85002,84420,105.74
84420,85002,105.74
84420,82880,194.56
82880,84420,194.56
85816,85784,34.12
85784,85816,34.12
85784,28188,59.69
28188,85784,59.69
28188,14643,264.09
14643,28188,264.09
14643,84486,5.14
84486,14643,5.14
81236,81051,95.0
81051,81236,95.0
65091,4720,8.95
4720,65091,8.95
80637,80497,13.09
80497,80637,13.09
80497,4639,27.74
4639,80497,27.74
4639,80483,4.3
80483,4639,4.3
84757,76093,5.31
76093,84757,5.31
76093,84194,174.95
84194,76093,174.95
84194,83632,117.2
83632,84194,117.2
81414,81389,14.49
81389,81414,14.49
81389,81359,35.21
81359,81389,35.21
65687,39644,46.96
39644,65687,46.96
39644,65688,21.67
65688,39644,21.67
65688,29628,13.01
29628,65688,13.01
29628,65724,4.43
65724,29628,4.43
65193,9634,162.59
9634,65193,162.59
64662,64663,14.85
64663,64662,14.85
82168,82108,151.86
82108,82168,151.86
81739,82151,101.18
82151,81739,101.18
82151,82176,48.74
82176,82151,48.74
84508,84237,64.01
84237,84508,64.01
81415,81379,16.84
81379,81415,16.84
81379,80921,199.65
80921,81379,199.65
68934,70145,120.51
70145,68934,120.51
70145,71355,117.49
71355,70145,117.49
71355,71912,60.28
71912,71355,60.28
84508,84741,47.81
84741,84508,47.81
84741,85164,66.09
85164,84741,66.09
65275,65284,28.35
65284,65275,28.35
65284,65344,31.39
65344,65284,31.39
65344,65282,33.89
65282,65344,33.89
65282,65388,32.75
65388,65282,32.75
65621,37915,76.24
37915,65621,76.24
37915,65391,88.28
65391,37915,88.28
80916,80918,66.4
80918,80916,66.4
80918,65475,55.06
65475,80918,55.06
65475,80921,59.26
80921,65475,59.26
82714,80769,38.45
80769,82714,38.45
80769,82439,62.32
82439,80769,62.32
82439,45595,101.31
45595,82439,101.31
45595,82259,4.58
82259,45595,4.58
81618,80560,91.23
80560,81618,91.23
80560,81498,67.93
81498,80560,67.93
76038,75942,53.9
75942,76038,53.9
80921,80925,107.71
80925,80921,107.71
80925,80923,74.13
80923,80925,74.13
83081,82389,152.21
82389,83081,152.21
64879,24706,54.43
24706,64879,54.43
24706,64966,71.14
64966,24706,71.14
64966,64970,21.66
64970,64966,21.66
64970,35770,23.46
35770,64970,23.46
35770,35771,27.12
35771,35770,27.12
35771,64989,21.94
64989,35771,21.94
64989,39614,35.19
39614,64989,35.19
39614,35772,29.39
35772,39614,29.39
35772,35773,19.82
35773,35772,19.82
35773,11521,23.64
11521,35773,23.64
11521,26611,24.09
26611,11521,24.09
26611,65037,15.92
65037,26611,15.92
65037,39607,99.71
39607,65037,99.71
39607,65059,38.74
65059,39607,38.74
65059,65067,16.3
65067,65059,16.3
65067,35778,23.11
35778,65067,23.11
35778,39687,22.68
39687,35778,22.68
39687,39686,6.15
39686,39687,6.15
39686,65075,7.03
65075,39686,7.03
65075,21553,13.79
21553,65075,13.79
21553,65078,17.24
65078,21553,17.24
74822,9976,63.11
9976,74822,63.11
9976,19177,63.83
19177,9976,63.83
19177,76271,6.76
76271,19177,6.76
22531,45677,5.03
45677,22531,5.03
45677,84315,18.99
84315,45677,18.99
84315,83201,129.23
83201,84315,129.23
80950,81002,28.77
81002,80950,28.77
81002,81008,16.68
81008,81002,16.68
64888,64887,57.62
64887,64888,57.62
47634,79780,42.71
79780,47634,42.71
65454,65395,18.61
65395,65454,18.61
65395,65353,69.4
65353,65395,69.4
65353,65352,27.88
65352,65353,27.88
65352,65351,7.69
65351,65352,7.69
65351,29554,8.85
29554,65351,8.85
29554,65368,47.1
65368,29554,47.1
82257,82176,117.82
82176,82257,117.82
82176,82140,122.49
82140,82176,122.49
82140,81781,103.42
81781,82140,103.42
21856,22588,115.36
22588,21856,115.36
22588,80720,11.42
80720,22588,11.42
80720,80710,10.18
80710,80720,10.18
84486,14644,4.31
14644,84486,4.31
14644,83303,183.05
83303,14644,183.05
83303,82880,130.74
82880,83303,130.74
65586,65609,49.11
65609,65586,49.11
65609,77711,26.45
77711,65609,26.45
78656,24352,26.53
24352,78656,26.53
24352,24357,11.25
24357,24352,11.25
24357,78886,30.76
78886,24357,30.76
78886,78960,26.75
78960,78886,26.75
78960,79179,43.03
79179,78960,43.03
79179,79318,70.86
79318,79179,70.86
66864,12407,11.49
12407,66864,11.49
12407,11390,99.6
11390,12407,99.6
11390,2802,31.16
2802,11390,31.16
2802,66921,243.19
66921,2802,243.19
66921,87551,155.19
87551,66921,155.19
87551,66926,5.77
66926,87551,5.77
64111,64115,15.05
64115,64111,15.05
